"F2_DOC","F2_SERIE","F2_CLIENTE","F2_LOJA","F2_COND","F2_DUPL","F2_EMISSAO","F2_EST","F2_FRETE","F2_SEGURO","F2_ICMFRET","F2_TIPOCLI","F2_VALBRUT","F2_VALICM","F2_BASEICM","F2_VALIPI","F2_BASEIPI","F2_VALMERC","F2_NFORI","F2_DESCONT","F2_SERIORI","F2_TIPO","F2_ESPECI1","F2_ESPECI2","F2_ESPECI3","F2_ESPECI4","F2_VOLUME1","F2_VOLUME2","F2_VOLUME3","F2_VOLUME4","F2_ICMSRET","F2_PLIQUI","F2_PBRUTO","F2_TRANSP","F2_REDESP","F2_VEND1","F2_VEND2","F2_VEND3","F2_VEND4","F2_VEND5","F2_OK","F2_FIMP","F2_DTLANC","F2_DTREAJ","F2_REAJUST","F2_DTBASE0","F2_FATORB0","F2_DTBASE1","F2_FATORB1","F2_VARIAC","F2_FILIAL","F2_BASEISS","F2_VALISS","F2_VALFAT","F2_CONTSOC","F2_BRICMS","F2_FRETAUT","F2_ICMAUTO","F2_DESPESA","F2_NEXTDOC","F2_NEXTSER","F2_ESPECIE","F2_PDV","F2_MAPA","F2_ECF","F2_PREFIXO","F2_BASIMP1","F2_BASIMP2","F2_BASIMP3","F2_BASIMP4","F2_BASIMP5","F2_BASIMP6","F2_VALIMP1","F2_VALIMP2","F2_VALIMP3","F2_VALIMP4","F2_VALIMP5","F2_VALIMP6","F2_ORDPAGO","F2_NFCUPOM","F2_VALINSS","F2_HORA","F2_MOEDA","F2_REGIAO","F2_VALCSLL","F2_VALCOFI","F2_VALPIS","F2_LOTE","F2_TXMOEDA","F2_CLEOK","F2_CHVCLE","F2_IDCLE","F2_VALIRRF","F2_RECFAUT","F2_CARGA","F2_SEQCAR","F2_BASEINS","F2_PEDPEND","F2_DESCCAB","F2_DTENTR","F2_FORMUL","F2_TIPODOC","F2_NFEACRS","F2_TIPOREM","F2_SEQENT","F2_ICMSDIF","F2_VALACRS","F2_RECISS","F2_VALCF3","F2_ORDSEP","F2_HORNFE","F2_CHVNFE","F2_FLAGDEV","F2_TPFRETE","F2_NFELETR","F2_BASECF3","F2_VEICUL2","F2_HAWB","F2_NODIA","F2_BASEPS3","F2_EMINFE","F2_ESTCRED","F2_BASEIRR","F2_VALPS3","F2_CODNFE","F2_TIPORET","F2_BASPIS","F2_CREDNFE","F2_VEICUL1","F2_DIACTB","F2_VALTST","F2_CGCCLI","F2_RECOPI","F2_FILDEST","F2_NFICMST","F2_VLSENAR","F2_BASCSLL","F2_NFSUBST","F2_CLIENT","F2_BASETST","F2_SERSUBS","F2_NTFECP","F2_REFTAXA","F2_VLR_FRT","F2_BASEFUN","F2_BASCOFI","F2_REFMOED","F2_VEICUL3","F2_DTDIGIT","F2_VALFDS","F2_PREFORI","F2_LOJENT","F2_TPNFEXP","F2_VREINT","F2_BSREIN","F2_VALFAB","F2_VALFAC","F2_VALFET","F2_VALINA","F2_BASEINA","F2_DESCZFR","F2_FORMDES","F2_NUMORC","F2_IDSA1","F2_IDSA2","F2_IDSED","F2_LOJADES","F2_FORDES","F2_DTTXREF","F2_TXREF","F2_CODRGS","F2_DAUTNFE","F2_EVENFLG","F2_FLAGRGS","F2_HAUTNFE","F2_IDCCE","F2_IDRGS","F2_BASEFMP","F2_IDRECOP","F2_TOTEST","F2_TOTFED","F2_TOTMUN","F2_VALFMD","F2_VALFMP","F2_STATUS","F2_TIPIMP","F2_CNO","F2_TOTIMP","F2_SERMDF","F2_NUMMDF","F2_SDOCMDF","F2_SDOC","F2_SDOCMAN","F2_SDOCNXT","F2_SDOCSUB","F2_SDOCORI","F2_GNRFECP","F2_GNRDIF","F2_MENNOTA","F2_TPCOMPL","F2_LTRAN","F2_VALIMA","F2_VALFASE","F2_VALFUND","F2_SERSAT","F2_DTESERV","F2_ESTPRES","F2_MUNPRES","F2_FRTCFOP","F2_BSFCPST","F2_BASFECP","F2_PAFMD5","F2_LOJARET","F2_CMUNOR","F2_CMUNDE","F2_CLIRET","F2_UFORIG","F2_BSFCCMP","F2_UFDEST","F2_VLCPM","F2_BASECPM","F2_IDNF","D_E_L_E_T_","R_E_C_N_O_","R_E_C_D_E_L_","F2_CLIREM","F2_LOJAREM","F2_CODA1U"
"000000003","626","TGVR01","01","003","000000003","20210922","SP","0.0","0.0","0.0","F","100.0","0.0","0.0","0.0","0.0","100.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","FAT001","      ","TGV001","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","17:07","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," ","C","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TGVR01","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","626","   ","   ","   ","   ","            ","            ","                                                            ","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","RJ","0.0","SP","0.0","0.0","10f16f66-52f8-ca94-200b-f0040611f54f"," ","464910","0","      ","  ","      "
"000000004","626","TGVR06","01","006","000000004","20211005","SP","0.0","0.0","0.0","F","100.0","0.0","0.0","0.0","0.0","100.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","100.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","626","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","16:53","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","TGVR06","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","626","   ","   ","   ","   ","            ","            ","                                                            ","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","RJ","0.0","SP","0.0","0.0","c15209ca-bb06-9b29-a1e9-099e9d4426f5"," ","464913","0","      ","  ","      "
"000000005","MN ","MN0001","01","M02","000000005","20220105","SP","0.0","0.0","0.0","R","451.32","81.24","451.32","10.92","440.4","440.4","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","451.32","0.0","0.0","0.0","0.0","0.0","         ","   ","SPED ","          ","          "," ","MN ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","16:00","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","35200653113791000122550550500040011100065999"," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","MN0001","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","MN ","   ","   ","   ","   ","            ","            ","Compra efetuada através do TOTVS VM PAY em 3 parcelas. Centr","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SP","0.0","0.0","5fa81ad1-b3ca-369f-07a1-f63a27f4dfbd"," ","464917","0","      ","  ","      "
"000000006","MN ","MN0001","01","M02","000000006","20220106","SP","0.0","0.0","0.0","R","200.0","0.0","0.0","0.0","0.0","200.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    ","S","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","200.0","10.0","200.0","0.0","0.0","0.0","0.0","0.0","         ","   ","RPS  ","          ","          "," ","MN ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","16:46","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","16:46:00","                                            "," "," ","3                   ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","FD218A7C-                                         "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","MN0001","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","MN ","   ","   ","   ","   ","            ","            ","Compra efetuada através do TOTVS VM PAY em 3 parcelas. Centr","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SP","0.0","0.0","1b5fb9e8-c136-c78b-d334-7f655973636f"," ","464922","0","      ","  ","      "
"000000006","TMK","ESTSE0","00","000","000000006","20200804","SP","0.0","0.0","0.0","F","50.0","0.0","0.0","0.0","0.0","50.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","50.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","TMK","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:49","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","ESTSE0","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","00"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","TMK","   ","   ","   ","   ","            ","            ","                                                            ","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","CE","0.0","SP","0.0","0.0","785f0ba3-49b2-1133-86e1-11f7d026a057"," ","464923","0","      ","  ","      "
"000000007","TMK","EST002","01","SE1","000000007","20200804","SP","0.0","0.0","0.0","F","15.0","0.0","0.0","0.0","0.0","15.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","15.0","0.75","15.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","TMK","0.0","0.0","0.0","0.0","14.25","14.25","0.0","0.0","0.0","0.0","0.29","0.09","      ","            ","0.0","14:50","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","EST002","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","TMK","   ","   ","   ","   ","            ","            ","                                                            ","1","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","CE","0.0","SP","0.0","0.0","b8243000-a73e-9379-2eb6-1b78b9bbf391"," ","464928","0","      ","  ","      "
"000000008","TMK","FORN01","01","100","         ","20200804","SP","0.0","0.0","0.0","R","1.0","0.0","0.0","0.0","0.0","1.0","         ","0.0","   ","B","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:50","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","FORN01","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","                    ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","TMK","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","CE","0.0","SP","0.0","0.0","6917b60b-d600-6918-886b-73bcf98ad605"," ","464933","0","      ","  ","      "
"000000009","08 ","ESTSE0","00","100","         ","20200416","SP","0.0","0.0","0.0","F","10.0","0.0","0.0","0.0","0.0","10.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","   ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","16:04","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","ESTSE0","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","00"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","08 ","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","RJ","0.0","SP","0.0","0.0","a5820592-4a69-cc46-cd88-28c052adc607"," ","464935","0","      ","  ","      "
"000000010","07 ","FATR05","01","005","000000010","20200406","SP","0.0","0.0","0.0","F","10000.0","0.0","0.0","0.0","0.0","10000.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","10000.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","07 ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","14:36","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","FATR05","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","07 ","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","SP","0.0","SP","0.0","0.0","d2989b0e-0f7d-a1d6-51ac-29d2c360cd35"," ","464939","0","      ","  ","      "
"000000011","08 ","ESTSE0","00","100","000000011","20200703","SP","0.0","0.0","0.0","F","200.0","0.0","0.0","0.0","0.0","200.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","200.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","08 ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","0.0","19:17","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","0.0","1","      ","  ","0.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","2","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","0.0","0.0","                                                  "," ","0.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","0.0","         ","ESTSE0","0.0","   ","            ","0.0","0.0","0.0","0.0","0.0","        ","        ","0.0","   ","00"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","08 ","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","CE","0.0","SP","0.0","0.0","72e5423f-1cd0-2f12-af1c-66ba9066d596"," ","464942","0","      ","  ","      "
"000000011","TMK","FAT005","01","030","000000011","20200804","SP","0.0","0.0","0.0","F","2400.0","0.0","0.0","0.0","0.0","2400.0","         ","0.0","   ","N","          ","          ","          ","          ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","      ","      ","      ","      ","      ","      ","    "," ","        ","        ","   ","        ","0.0","        ","0.0","0.0","D MG 01 ","0.0","0.0","2400.0","0.0","0.0","0.0","0.0","0.0","         ","   ","     ","          ","          "," ","TMK","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","      ","            ","264.0","14:51","1.0","   ","0.0","0.0","0.0"," ","0.0","    ","              ","            ","36.0","1","      ","  ","2400.0","      ","0.0","        "," ","  ","         "," ","      ","0.0","0.0","1","0.0","      ","        ","                                            "," "," ","                    ","0.0","        ","                    ","          ","0.0","        ","0.0","2400.0","0.0","                                                  "," ","2400.0","0.0","        ","  ","0.0","                "," ","        ","            ","0.0","2400.0","         ","FAT005","0.0","   ","            ","0.0","0.0","0.0","2400.0","0.0","        ","        ","0.0","   ","01"," ","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"," ","      ","                    ","                    ","1                   ","  ","      ","        ","0.0"," ","        "," ","    ","     ","                                                      ","                                                      ","0.0","      ","0.0","0.0","0.0","0.0","0.0","   ","1","      ","0.0","   ","         ","   ","TMK","   ","   ","   ","   ","            ","            ","                                                            "," ","                                         ","0.0","0.0","0.0","         ","        ","  ","       ","     ","0.0","0.0","                                ","  ","     ","     ","      ","CE","0.0","SP","0.0","0.0","95dd4566-a75c-77b9-c8f8-6b2ad860298a"," ","464944","0","      ","  ","      "
